Date,Open,High,Low,Close
2021-01-12,174.3943,175.1873,173.4235,174.9485
2021-01-13,176.2644,176.5034,174.8163,175.1888
2021-01-14,175.2983,176.8383,174.3168,176.7677
2021-01-15,176.5088,176.5884,174.7877,175.2473
2021-01-19,175.3883,175.616,174.6681,174.8468
2021-01-20,174.7372,175.3534,174.3058,175.1443
2021-01-21,175.2461,175.3424,174.4558,175.1629
2021-01-22,172.2735,173.8154,171.9997,172.8483
2021-01-25,172.8483,174.4583,172.7501,174.4353
2021-01-26,174.4353,175.7049,174.4353,175.4223
2021-01-27,175.4223,176.2259,174.0181,175.332
2021-01-28,175.332,176.8468,174.1967,174.2937
2021-01-29,174.2937,176.1454,174.1539,174.2021
2021-02-01,174.2021,177.248,174.2021,177.2309
2021-02-02,177.2309,179.0209,177.2309,178.0224
2021-02-03,178.0224,179.6395,178.0224,179.0481
2021-02-04,179.0481,180.3795,178.158,180.2439
2021-02-05,180.2439,182.0897,180.2439,181.3905
2021-02-08,181.3905,183.6664,181.3905,183.5526
2021-02-09,183.5526,184.3562,182.8502,184.2234
2021-02-10,184.2234,184.4401,183.3789,184.0678
2021-02-11,184.0678,184.7757,183.3584,183.6459
2021-02-12,183.6459,185.6652,183.1532,185.2884
2021-02-16,185.2884,187.7399,185.2884,187.6669
2021-02-17,187.6669,188.9343,186.8171,188.6789
2021-02-18,188.6789,189.8387,187.8184,188.6701
2021-02-19,188.6701,190.0056,188.1023,188.6249
2021-02-22,188.6249,192.7503,188.6249,192.6227
2021-02-23,192.6227,193.0925,190.8598,192.4987
2021-02-24,192.4987,195.3138,192.4987,195.1273
2021-02-25,195.1273,196.154,193.6474,194.5878
2021-02-26,194.5878,194.5878,190.3027,190.4336
2021-03-01,190.4336,192.3094,188.6207,189.3713
2021-03-02,189.3713,191.1766,188.6123,189.9809
2021-03-03,189.9809,190.7676,189.3541,189.9634
2021-03-04,189.9634,192.9847,189.2996,190.7463
2021-03-05,190.7463,193.6422,190.7463,193.4473
2021-03-08,193.4473,193.7885,191.7214,192.2821
2021-03-09,192.2821,192.6076,190.6887,191.3392
2021-03-10,191.3392,192.1193,190.5097,191.7562
2021-03-11,191.7562,194.5865,191.7562,194.5448
2021-03-12,194.5448,194.5448,193.2074,193.7909
2021-03-15,193.7909,193.7909,191.8531,193.4174
2021-03-16,193.4174,193.5873,192.3776,193.4298
2021-03-17,193.4298,193.4298,191.7183,192.6756
2021-03-18,192.6756,192.8177,186.8778,187.1393
2021-03-19,187.1393,189.1325,185.4346,188.788
2021-03-22,188.788,189.2708,187.8227,189.0646
2021-03-23,189.0646,189.0646,184.0883,184.5022
2021-03-24,184.5022,188.0203,184.5022,187.9113
2021-03-25,187.9113,187.9113,183.2797,184.3474
2021-03-26,184.3474,188.1468,184.3474,187.7312
2021-03-29,187.7312,188.0339,185.9513,187.5315
2021-03-30,187.5315,187.5315,184.4818,184.8741
2021-03-31,184.8741,186.7478,184.0437,184.9619
2021-04-01,184.9619,187.3656,184.6724,186.7019
2021-04-05,186.7019,186.7019,183.1749,184.0767
2021-04-06,184.0767,187.4089,184.0767,185.8393
2021-04-07,185.8393,186.4625,184.8186,186.3077
2021-04-08,186.3077,187.5977,186.0282,187.3687
2021-04-09,187.3687,187.5697,186.4972,186.7427
2021-04-12,186.7427,188.0644,186.1443,186.4106
2021-04-13,186.4106,188.5306,186.4106,188.1368
2021-04-14,188.1368,192.6591,188.1368,192.4493
2021-04-15,192.4493,193.9372,192.2311,193.8606
2021-04-16,193.8606,194.572,193.1048,193.2101
2021-04-19,193.2101,194.5443,193.2101,193.9773
2021-04-20,193.9773,195.1927,192.5979,193.7791
2021-04-21,193.7791,194.3334,191.9537,193.6606
2021-04-22,193.6606,195.1915,193.3485,194.6802
2021-04-23,194.6802,196.1544,194.6802,196.0583
2021-04-26,196.0583,198.3513,195.225,198.1118
2021-04-27,198.1118,200.1712,198.1118,200.093
2021-04-28,200.093,201.666,199.399,200.3594
2021-04-29,200.3594,202.4094,199.5303,200.6702
2021-04-30,200.6702,200.6702,198.5967,199.7578
2021-05-03,199.7578,201.8235,199.7578,200.849
2021-05-04,200.849,203.1045,200.849,202.4488
2021-05-05,202.4488,204.4022,202.4488,204.1384
2021-05-06,204.1384,205.6054,204.059,205.2537
2021-05-07,205.2537,207.185,204.6928,206.9628
2021-05-10,206.9628,208.0911,205.2566,206.1565
2021-05-11,206.1565,207.7947,204.8907,207.5525
2021-05-12,207.5525,209.5177,207.5525,207.9603
2021-05-13,207.9603,207.9603,202.3272,202.9479
2021-05-14,202.9479,204.6893,202.8873,203.2924
2021-05-17,203.2924,206.2166,203.2924,205.9422
2021-05-18,205.9422,207.5897,204.3026,205.7771
2021-05-19,205.7771,205.7771,200.3188,201.8589
2021-05-20,201.8589,201.8589,199.9603,199.9995
2021-05-21,199.9995,201.5948,199.9995,200.8728
2021-05-24,200.8728,203.0563,200.8012,202.9639
2021-05-25,202.9639,203.9498,202.1829,202.4403
2021-05-26,202.4403,203.5658,201.4808,203.44
2021-05-27,203.44,205.8384,202.5514,205.7768
2021-05-28,205.7768,206.9927,205.5991,205.6988
2021-06-01,205.6988,210.6168,205.6988,208.4422
2021-06-02,208.4422,209.4922,208.3156,209.2774
2021-06-03,209.2774,209.2774,206.9362,207.4666
2021-06-04,207.4666,210.502,207.4666,210.294
2021-06-07,210.294,210.6613,209.4153,209.5325
2021-06-08,209.5325,211.2989,209.4267,211.2059
2021-06-09,211.2059,211.5722,210.264,211.1655
2021-06-10,211.1655,212.4542,210.0285,212.1859
2021-06-11,212.1859,212.5104,211.3325,212.2459
2021-06-14,212.2459,212.2459,210.0501,211.0323
2021-06-15,211.0323,211.04,209.4517,210.1792
2021-06-16,210.1792,211.5578,209.8433,210.1691
2021-06-17,210.1691,210.1691,203.5503,204.2381
2021-06-18,204.2381,206.466,204.0328,205.8601
2021-06-21,205.8601,207.9036,204.2573,207.8656
2021-06-22,207.8656,208.6693,207.2845,207.8803
2021-06-23,207.8803,210.6194,207.8803,209.2446
2021-06-24,209.2446,209.5829,207.3156,209.5123
2021-06-25,209.5123,210.5926,208.3392,210.417
2021-06-28,210.417,211.464,210.2559,210.9386
2021-06-29,210.9386,212.4916,210.1881,211.3204
2021-06-30,211.3204,214.0796,210.557,213.3853
2021-07-01,213.3853,217.7247,213.3853,214.5701
2021-07-02,214.5701,215.5074,213.5942,214.9547
2021-07-06,214.9547,216.7165,209.6486,210.2404
2021-07-07,210.2404,212.565,207.3982,209.2049
2021-07-08,209.2049,210.0434,207.5728,209.552
2021-07-09,209.552,212.0304,209.552,211.7968
2021-07-12,211.7968,212.7944,210.4263,212.707
2021-07-13,212.707,214.4812,211.7442,214.1184
2021-07-14,214.1184,215.412,212.4209,213.3793
2021-07-15,213.3793,213.5055,211.8545,212.2451
2021-07-16,212.2451,213.5183,211.6538,212.5816
2021-07-19,212.5816,212.5816,204.9356,205.5876
2021-07-20,205.5876,209.1724,205.5876,208.989
2021-07-21,208.989,213.0941,208.989,212.9847
2021-07-22,212.9847,216.374,212.9847,216.3355
2021-07-23,216.3355,217.1519,215.8259,216.5967
2021-07-26,216.5967,219.7619,216.5967,219.5111
2021-07-27,219.5111,220.3122,217.6051,218.109
2021-07-28,218.109,219.3287,217.7301,219.0793
2021-07-29,219.0793,221.2489,219.0793,221.212
2021-07-30,221.212,221.212,217.7435,218.0778
2021-08-02,218.0778,218.0778,215.0396,215.7385
2021-08-03,215.7385,215.8084,213.6761,215.2873
2021-08-04,215.2873,215.4718,213.1891,213.516
2021-08-05,213.516,215.5895,213.2714,215.1492
2021-08-06,215.1492,216.2063,214.0132,214.4885
2021-08-09,214.4885,214.4885,210.7147,211.6837
2021-08-10,211.6837,215.7835,211.6837,215.2335
2021-08-11,215.2335,216.8092,213.685,216.6971
2021-08-12,216.6971,217.8871,215.2751,216.9605
2021-08-13,216.9605,218.0591,216.8195,216.9637
2021-08-16,216.9637,216.9637,214.3928,215.9536
2021-08-17,215.9536,216.0052,213.9313,214.1382
2021-08-18,214.1382,215.3334,212.7463,212.887
2021-08-19,212.887,212.887,207.9306,209.0603
2021-08-20,209.0603,209.0603,206.8846,206.9585
2021-08-23,206.9585,212.1249,206.9585,211.9149
2021-08-24,211.9149,215.2246,211.9149,215.089
2021-08-25,215.089,216.7518,215.089,216.709
2021-08-26,216.709,217.4148,215.4048,216.3705
2021-08-27,216.3705,219.2484,216.3705,219.1764
2021-08-30,219.1764,219.9847,218.2747,219.5206
2021-08-31,219.5206,219.5206,216.8476,218.1659
2021-09-01,218.1659,218.1659,217.9795,217.9795
2021-09-02,217.9795,220.0142,217.9795,220.0142
2021-09-03,220.0142,220.1137,220.0142,220.1137
2021-09-07,220.1137,220.1137,217.9138,217.9138
2021-09-08,217.9138,219.2976,217.9138,219.2976
2021-09-09,219.2976,219.2976,218.4741,218.4741
2021-09-10,218.4741,220.4277,218.4741,220.4277
2021-09-13,220.4277,221.1991,220.4277,221.1991
2021-09-14,221.1991,221.5239,221.1991,221.5239
2021-09-15,221.5239,225.4558,221.5239,225.4558
2021-09-16,225.4558,225.4558,223.9367,223.9367
2021-09-17,223.9367,223.9367,222.1117,222.1117
2021-09-20,222.1117,222.1117,218.0977,218.0977
2021-09-21,218.0977,218.3186,218.0977,218.3186
2021-09-22,218.3186,221.7923,218.3186,221.7923
2021-09-23,221.7923,223.9948,221.7923,223.9948
2021-09-24,223.9948,225.3112,223.9948,225.3112
2021-09-27,225.3112,228.2421,225.3112,228.2421
2021-09-28,228.2421,228.5918,228.2421,228.5918
2021-09-29,228.5918,228.5918,227.1528,227.1528
2021-09-30,227.1528,228.9221,227.1528,228.9221
2021-10-01,228.9221,230.3822,228.9221,230.3822
2021-10-04,230.3822,233.0842,230.3822,233.0842
2021-10-05,233.0842,235.7927,233.0842,235.7927
2021-10-06,235.7927,235.7927,232.2267,232.2267
2021-10-07,232.2267,234.3365,232.2267,234.3365
2021-10-08,234.3365,235.4177,234.3365,235.4177
2021-10-11,235.4177,236.3491,235.4177,236.3491
2021-10-12,236.3491,236.3491,235.866,235.866
2021-10-13,235.866,235.866,235.6993,235.6993
2021-10-14,235.6993,238.131,235.6993,238.131
2021-10-15,238.131,239.27,238.131,239.27
2021-10-18,239.27,239.27,237.8912,237.8912
2021-10-19,237.8912,238.2527,237.8912,238.2527
2021-10-20,238.2527,240.3511,238.2527,240.3511
2021-10-21,240.3511,240.3511,236.5972,236.5972
2021-10-22,236.5972,237.6778,236.5972,237.6778
2021-10-25,237.6778,240.5838,237.6778,240.5838
2021-10-26,240.5838,241.1844,240.5838,241.1844
2021-10-27,241.1844,241.1844,238.9493,238.9493
2021-10-28,238.9493,238.9493,238.4727,238.4727
2021-10-29,238.4727,238.4727,237.696,237.696
2021-11-01,237.696,239.2295,237.696,239.2295
2021-11-02,239.2295,239.2295,239.202,239.202
2021-11-03,239.202,239.202,235.7869,235.7869
2021-11-04,235.7869,235.7869,233.4513,233.4513
2021-11-05,233.4513,235.0043,233.4513,235.0043
2021-11-08,235.0043,235.552,235.0043,235.552
2021-11-09,235.552,236.5854,235.552,236.5854
2021-11-10,236.5854,236.5854,234.6602,234.6602
2021-11-11,234.6602,237.4579,234.6602,237.4579
2021-11-12,237.4579,237.4579,237.0863,237.0863
2021-11-15,237.0863,237.46,237.0863,237.46
2021-11-16,237.46,237.4921,237.46,237.4921
2021-11-17,237.4921,237.4921,236.1353,236.1353
2021-11-18,236.1353,236.3625,236.1353,236.3625
2021-11-19,236.3625,236.3625,235.0231,235.0231
2021-11-22,235.0231,235.2583,235.0231,235.2583
2021-11-23,235.2583,238.1367,235.2583,238.1367
2021-11-24,238.1367,238.3747,238.1367,238.3747
2021-11-26,238.3747,238.3747,226.7289,226.7289
2021-11-29,226.7289,226.7289,225.7178,225.7178
2021-11-30,225.7178,225.7178,219.1868,219.1868
2021-12-01,219.1868,219.1868,218.3927,218.3927
2021-12-02,218.3927,219.5454,218.3927,219.5454
2021-12-03,219.5454,220.642,219.5454,220.642
2021-12-06,220.642,223.2475,220.642,223.2475
2021-12-07,223.2475,225.7433,223.2475,225.7433
2021-12-08,225.7433,227.1253,225.7433,227.1253
2021-12-09,227.1253,227.1253,225.3596,225.3596
2021-12-10,225.3596,225.9087,225.3596,225.9087
2021-12-13,225.9087,225.9087,225.3524,225.3524
2021-12-14,225.3524,225.3524,224.3261,224.3261
2021-12-15,224.3261,224.3261,223.8192,223.8192
2021-12-16,223.8192,227.2386,223.8192,227.2386
2021-12-17,227.2386,227.2386,225.1411,225.1411
2021-12-20,225.1411,225.1411,221.8364,221.8364
2021-12-21,221.8364,226.3544,221.8364,226.3544
2021-12-22,226.3544,230.1654,226.3544,230.1654
2021-12-23,230.1654,230.8983,230.1654,230.8983
2021-12-27,230.8983,234.353,230.8983,234.353
2021-12-28,234.353,234.353,233.8401,233.8401
2021-12-29,233.8401,234.8573,233.8401,234.8573
2021-12-30,234.8573,234.8573,233.9603,233.9603
2021-12-31,233.9603,233.9603,232.3727,232.3727
2022-01-03,232.3727,233.0039,232.3727,233.0039
2022-01-04,233.0039,235.505,233.0039,235.505
2022-01-05,235.505,236.7102,235.505,236.7102
2022-01-06,236.7102,236.7524,236.7102,236.7524
2022-01-07,236.7524,237.898,236.7524,237.898
2022-01-10,237.898,237.898,236.6372,236.6372
2022-01-11,236.6372,241.5862,236.6372,241.5862
2022-01-12,241.5862,245.1941,241.5862,245.1941
2022-01-13,245.1941,245.1941,242.8988,242.8988
2022-01-14,242.8988,245.4324,242.8988,245.4324
2022-01-18,245.4324,247.0668,245.4324,247.0668
2022-01-19,247.0668,249.9318,247.0668,249.9318
2022-01-20,249.9318,250.0056,249.9318,250.0056
2022-01-21,250.0056,250.0056,248.4785,248.4785
2022-01-24,248.4785,248.4785,245.5931,245.5931
2022-01-25,245.5931,248.7821,245.5931,248.7821
2022-01-26,248.7821,251.9274,248.7821,251.9274
2022-01-27,251.9274,251.9274,250.9069,250.9069
2022-01-28,250.9069,252.8466,250.9069,252.8466
2022-01-31,252.8466,255.1152,252.8466,255.1152
2022-02-01,255.1152,256.7998,255.1152,256.7998
2022-02-02,256.7998,259.488,256.7998,259.488
2022-02-03,259.488,259.991,259.488,259.991
2022-02-04,259.991,261.2927,259.991,261.2927
2022-02-07,261.2927,261.2927,260.4782,260.4783
2022-02-08,260.4783,260.4783,259.4941,259.4941
2022-02-09,259.4941,262.1328,259.4941,262.1328
2022-02-10,262.1328,262.1328,261.5811,261.5811
2022-02-11,261.5811,263.0813,261.5811,263.0813
2022-02-14,263.0813,265.4253,263.0813,265.4253
2022-02-15,265.4253,265.4253,262.0696,262.0696
2022-02-16,262.0696,265.2612,262.0696,265.2612
2022-02-17,265.2612,265.2612,263.676,263.676
2022-02-18,263.676,263.676,263.6211,263.6211
2022-02-22,263.6211,267.1255,263.6211,267.1255
2022-02-23,267.1255,268.323,267.1255,268.323
2022-02-24,268.323,269.0164,268.323,269.0164
2022-02-25,269.0164,269.0164,264.4429,264.4429
2022-02-28,264.4429,269.0742,264.4429,269.0742
2022-03-01,269.0742,280.8552,269.0742,280.8552
2022-03-02,280.8552,289.0923,280.8552,289.0923
2022-03-03,289.0923,289.2026,289.0923,289.2026
2022-03-04,289.2026,299.9546,289.2026,299.9546
2022-03-07,299.9546,304.2324,299.9546,304.2324
2022-03-08,304.2324,309.1216,304.2324,309.1216
2022-03-09,309.1216,309.1216,292.0867,292.0867
2022-03-10,292.0867,292.0867,291.3206,291.3206
2022-03-11,291.3206,295.1062,291.3206,295.1062
2022-03-14,295.1062,295.1062,288.4534,288.4534
2022-03-15,288.4533,288.4533,281.3498,281.3499
2022-03-16,281.3499,281.3499,280.575,280.575
2022-03-17,280.575,290.7341,280.575,290.7341
2022-03-18,290.7341,292.2493,290.7341,292.2493
2022-03-21,292.2493,299.5615,292.2493,299.5615
2022-03-22,299.5615,300.104,299.0962,299.0962
2022-03-23,299.0962,306.3174,299.0962,306.3174
2022-03-24,306.3174,306.3174,304.8501,304.8501
2022-03-25,304.8501,307.3347,304.8501,307.3347
2022-03-28,307.3347,307.3347,299.2449,299.2449
2022-03-29,299.2449,299.2449,294.6934,294.6934
2022-03-30,294.6934,301.3154,294.6934,301.3154
2022-03-31,301.3154,301.3154,295.1831,295.1831
2022-04-01,295.1831,295.1831,293.1821,293.1821
2022-04-04,293.1821,297.6445,293.1821,297.6445
2022-04-05,297.6445,298.1531,297.6445,298.1531
2022-04-06,298.1531,298.1531,293.1411,293.1411
2022-04-07,293.1411,294.5791,293.1411,294.5791
2022-04-08,294.5791,298.207,294.5791,298.207
2022-04-11,298.207,298.207,295.1682,295.1682
2022-04-12,295.1682,302.8682,295.1682,302.8682
2022-04-13,302.8682,308.1968,302.8682,308.1968
2022-04-14,308.1967,311.9236,308.1967,311.9236
2022-04-18,311.9236,315.947,311.9236,315.947
2022-04-19,315.947,315.947,306.9004,306.9004
2022-04-20,306.9004,307.2432,306.9004,307.2432
2022-04-21,307.2432,309.2056,307.2432,309.2056
2022-04-22,309.2056,309.2056,304.2295,304.2295
2022-04-25,304.2295,304.2295,298.5361,298.5361
2022-04-26,298.5361,302.6677,298.5361,302.6677
2022-04-27,302.6677,305.7126,302.6677,305.7126
2022-04-28,305.7126,308.0222,305.7126,308.0222
2022-04-29,308.0222,308.2705,308.0222,308.2705
2022-05-02,308.2705,309.1606,308.2705,309.1606
2022-05-03,309.1606,309.1606,306.7832,306.7832
2022-05-04,306.7832,314.2668,306.7832,314.2668
2022-05-05,314.2668,314.2668,313.8652,313.8652
2022-05-06,313.8652,313.8652,311.3203,311.3203
2022-05-09,311.3203,311.3203,299.4534,299.4534
2022-05-10,299.4534,299.4534,297.092,297.092
2022-05-11,297.092,304.8936,297.092,304.8936
2022-05-12,304.8936,304.8936,304.0557,304.0557
2022-05-13,304.0557,308.5803,304.0557,308.5803
2022-05-16,308.5803,315.5857,308.5803,315.5857
2022-05-17,315.5857,315.5857,315.4016,315.4016
2022-05-18,315.4016,315.4016,309.3687,309.3687
2022-05-19,309.3687,313.7473,309.3687,313.7473
2022-05-20,313.7473,313.7473,312.729,312.729
2022-05-23,312.729,315.2,312.729,315.2
2022-05-24,315.2,315.2,313.7517,313.7517
2022-05-25,313.7517,314.574,313.7517,314.574
2022-05-26,314.574,318.6633,314.574,318.6633
2022-05-27,318.6633,320.5242,318.6633,320.5242
2022-05-31,320.5242,320.5242,316.5352,316.5352
2022-06-01,316.5352,320.0229,316.5352,320.0229
2022-06-02,320.0229,323.0986,320.0229,323.0986
2022-06-03,323.0986,323.2727,323.0986,323.2727
